device_name,model_code,version,region_code,file_size,chipset,build_date,build_date_raw,filename,url,scraped_at,note
Tecno Pova LD7J,LD7J,V122,,3 GB,MT6768,2020-11-03,201103,Tecno_Pova_LD7J_MT6768_V122_201103.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.675748+00:00,
Tecno Pova LD7J,LD7J,V155,,3 GB,MT6768,2020-12-02,201202,Tecno_Pova_LD7J_MT6768_V155_201202.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.675816+00:00,
Tecno Pova LD7J,LD7J,V217,,3 GB,MT6768,2022-02-21,210222,Tecno_Pova_LD7J_MT6768_V217_210222.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.675866+00:00,
Tecno Pova LD7J,LD7J,V222,,3.17 GB,MT6768,2021-04-09,210409,Tecno_Pova_LD7J_MT6768_V222_210409.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.675918+00:00,
Tecno Pova LD7J,LD7J,V234,,3.20 GB,MT6768,2021-10-15,211015,Tecno_Pova_LD7J_MT6768_V234_211015.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.675967+00:00,
Tecno Pova LD7J,LD7J,V256,,3.2 GB,MT6768,2022-04-18,220418,Tecno_Pova_LD7J_MT6768_V256_220418.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.676026+00:00,
Tecno Pova LD7J,LD7J,V260,,3.20 GB,MT6768,2028-06-22,220628,Tecno_Pova_LD7J_MT6768_V260_220628.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.676075+00:00,
Tecno Pova LD7J,LD7J,V285,,2.77 GB,MT6768,2029-08-22,220829,Tecno_Pova_LD7J_MT6768_V285_220829.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.676127+00:00,
Tecno Pova LD7J,LD7J,V289,,2.77 GB,MT6768,2027-09-22,220927,Tecno_Pova_LD7J_MT6768_V289_220927.zip,https://naijarom.com/tecno-pova-ld7j,2026-09-22T01:00:14.676174+00:00,
Tecno Pova 6 5G LI7,LI7,15.1.1.108SP01,OP001PF001AZ,7.63 GB,MT6789,2025-07-08,080725,Tecno_Pova_6_5G_LI7_MT6789_15.1.1.108SP01_OP001PF001AZ_080725_MXML.zip,https://naijarom.com/tecno-pova-6-5g-li7,2026-09-22T01:00:19.834066+00:00,
Tecno Pova 6 5G LI7,LI7,15.1.1.123,OP001PF001AZ,7.63 GB,MT6789,2025-08-28,280825,Tecno_Pova_6_5G_LI7_MT6789_15.1.1.123_OP001PF001AZ_280825_MXML.zip,https://naijarom.com/tecno-pova-6-5g-li7,2026-09-22T01:00:19.834098+00:00,
Tecno Pova 6 5G LI7,LI7,15.1.2.128SP01,OP001PF001AZ,7.70 GB,MT6789,2025-10-10,101025,Tecno_Pova_6_5G_LI7_MT6789_15.1.2.128SP01_OP001PF001AZ_101025_MXML.zip,https://naijarom.com/tecno-pova-6-5g-li7,2026-09-22T01:00:19.834118+00:00,
Tecno Pova 6 5G LI7,LI7,15.1.2.170SP05,OP001PF001AZ,7.72 GB,MT6789,2021-04-26,260421,Tecno_Pova_6_5G_LI7_MT6789_15.1.2.170SP05_OP001PF001AZ_260421_MXML.zip,https://naijarom.com/tecno-pova-6-5g-li7,2026-09-22T01:00:19.834134+00:00,
Tecno Pova 6 5G KJ8S,KJ8S,,,,,,,,https://naijarom.com/tecno-pova-6-5g-kj8s,2026-09-22T01:00:24.983945+00:00,no firmware versions found on page
Tecno Pova 6 Neo 5G KL8,KL8,,,,,,,,https://naijarom.com/tecno-pova-6-neo-5g-kl8,2026-09-22T01:00:29.879028+00:00,no firmware versions found on page
Tecno Pova 7 LJ6,LJ6,15.1.0.123,OP001PF001AZ,7.13 GB,MT6789,2025-06-13,130625,Tecno_Pova_7_LJ6_MT6789_15.1.0.123_OP001PF001AZ_130625_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971316+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.139,OP001PF001AZ,7.13 GB,MT6789,2025-07-15,150725,Tecno_Pova_7_LJ6_MT6789_15.1.0.139_OP001PF001AZ_150725_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971347+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.155SP03,RU001PF001AZ,7.20 GB,MT6789,2025-08-27,270825,Tecno_Pova_7_LJ6_MT6789_15.1.0.155SP03_RU001PF001AZ_270825_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971387+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.159SP02,RU001PF001AZ,7.27 GB,MT6789,2025-09-15,150925,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_RU001PF001AZ_150925_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971418+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.105SP02,RU001PF001AZ,6.95 GB,MT6789,2025-05-28,280525,Tecno_Pova_7_LJ6_MT6789_15.1.0.105SP02_RU001PF001AZ_280525_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971449+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.105SP06,RU001PF001AZ,6.95 GB,MT6789,2025-05-28,280525,Tecno_Pova_7_LJ6_MT6789_15.1.0.105SP06_RU001PF001AZ_280525_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971484+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.128SP01,RU001PF001AZ,7.33 GB,MT6789,2025-10-16,251016,Tecno_Pova_7_LJ6_MT6789_15.1.2.128SP01_RU001PF001AZ_251016_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971524+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.128SP01,OP001PF001AZ,7.27 GB,MT6789,2025-10-16,161025,Tecno_Pova_7_LJ6_MT6789_15.1.2.128SP01_OP001PF001AZ_161025_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971563+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.145SP01,,7.20 GB,MT6789,,,Tecno_Pova_7_LJ6_MT6789_15.1.2.145SP01_OPPJ001PF001PJ_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971626+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.145SP10,,7.20 GB,MT6789,,,Tecno_Pova_7_LJ6_MT6789_15.1.2.145SP10_OP001PF001AZ_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971721+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.159SP02,OP001PF001AZ,7.20 GB,MT6789,2025-09-15,150925,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_OP001PF001AZ_150925_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971751+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.0.159SP02,OPPJ001PF001PJ,7.20 GB,MT6789,2025-09-15,150925,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_OPPJ001PF001PJ_150925_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971780+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.165SP05,OP001PF001AZ,7.26 GB,MT6789,2025-03-26,260325,Tecno_Pova_7_LJ6_MT6789_15.1.2.165SP05_OP001PF001AZ_260325_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971809+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.165SP05,OPPJ001PF001PJ,7.26 GB,MT6789,2025-03-26,260325,Tecno_Pova_7_LJ6_MT6789_15.1.2.165SP05_OPPJ001PF001PJ_260325_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971841+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.165SP05,RU001PF001AZ,7.33 GB,MT6789,2025-03-26,260325,Tecno_Pova_7_LJ6_MT6789_15.1.2.165SP05_RU001PF001AZ_260325_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971870+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.180SP05,OP001PF001AZ,7.28 GB,MT6789,2026-06-18,260618,Tecno_Pova_7_LJ6_MT6789_15.1.2.180SP05_OP001PF001AZ_260618_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971902+00:00,
Tecno Pova 7 LJ6,LJ6,15.1.2.180SP05,RU001PF001AZ,7.38 GB,MT6789,2026-06-18,260618,Tecno_Pova_7_LJ6_MT6789_15.1.2.180SP05_RU001PF001AZ_260618_MXML.zip,https://naijarom.com/tecno-pova-7-lj6,2026-09-22T01:00:34.971931+00:00,
Tecno Pova 7 5G LJ7,LJ7,15.1.0.112SP01,OP001PF001AZ,7.32 GB,MT6878,2025-05-24,240525,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.112SP01_OP001PF001AZ_240525_MXML.zip,https://naijarom.com/tecno-pova-7-5g-lj7,2026-09-22T01:00:39.835038+00:00,
Tecno Pova 7 5G LJ7,LJ7,15.1.2.123SP01,OP001PF001AZ,7.47 GB,MT6878,2025-09-19,190925,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.123SP01_OP001PF001AZ_190925_MXML.zip,https://naijarom.com/tecno-pova-7-5g-lj7,2026-09-22T01:00:39.835066+00:00,
Tecno Pova 7 5G LJ7,LJ7,15.1.2.131SP03,OP001PF001AZ,7.42 GB,MT6878,2025-11-10,101125,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.131SP03_OP001PF001AZ_101125_MXML.zip,https://naijarom.com/tecno-pova-7-5g-lj7,2026-09-22T01:00:39.835082+00:00,
Tecno Pova 7 5G LJ7,LJ7,15.1.2.131SP03,IN001PF001AZ,7.30 GB,MT6878,2025-11-10,251110,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.131SP03_IN001PF001AZ_251110_MXML.zip,https://naijarom.com/tecno-pova-7-5g-lj7,2026-09-22T01:00:39.835096+00:00,
Tecno Pova 7 5G LJ7,LJ7,15.1.0.139SP02,OP001PF001AZ,7.37 GB,MT6878,2025-07-15,150725,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.139SP02_OP001PF001AZ_150725_MXML.zip,https://naijarom.com/tecno-pova-7-5g-lj7,2026-09-22T01:00:39.835114+00:00,
