model,csc,build,spl,fetched_at
SM-S908B,EUX,S908BXXU2BVJA,2022-10-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU2BVKB,2022-11-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU2BVL1,2022-12-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU3CWAI,2023-02-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU3CWBE,2023-03-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU4CWCG,2023-04-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU5CWEA,2023-06-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU6CWH5,2023-08-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU6DWK4,2023-11-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU7DXA6,2024-01-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU8DXD6,2024-04-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXU9EXE1,2024-04-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUAEXEA,2024-05-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUBEXH7,2024-09-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUDEXK5,2024-11-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUDFYD9,2025-04-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUIGYI7,2025-09-01,2026-09-11T15:16:48Z
SM-S908B,EUX,S908BXXUJGYJ3,2025-10-01,2026-09-11T15:16:48Z
SM-S911B,AFG,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:20Z
SM-S911B,EGY,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:11Z
SM-S911B,EUX,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:25Z
SM-S911B,ILO,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:05Z
SM-S911B,INS,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:23Z
SM-S911B,MID,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:08Z
SM-S911B,TUR,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:14Z
SM-S911B,XSA,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:36Z
SM-S911B,XSG,S911BXXS1AWBM,2023-03-01,2026-09-11T15:17:17Z
SM-S911B,AFG,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:20Z
SM-S911B,EGY,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:11Z
SM-S911B,EUX,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:25Z
SM-S911B,ILO,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:05Z
SM-S911B,INS,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:23Z
SM-S911B,MID,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:08Z
SM-S911B,TUR,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:14Z
SM-S911B,XSA,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:36Z
SM-S911B,XSG,S911BXXS1AWD1,2023-05-01,2026-09-11T15:17:17Z
