model,csc,ap,csc_ver,cp,kind
SM-G780F,XME,G780FXXU4CUG1,G780FOLM4CUG1,G780FXXU4CUG1,upgrade
SM-G780F,XME,G780FXXSHFXE5,G780FOLMHFXE5,G780FXXSHFXE5,upgrade
SM-G780F,XME,G780FXXU2CUCC,G780FOLM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,XME,G780FXXU8DVC8,G780FOLM8DVC7,G780FXXU8DVC8,upgrade
SM-G780F,XME,G780FXXSADVJ1,G780FOLMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,XME,G780FXXUDFWH5,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XME,G780FXXS7CUI5,G780FOLM7CUI5,G780FXXS7CUI5,upgrade
SM-G780F,XME,G780FXXSDFWGA,G780FOLMDFWF3,G780FXXSDFWG8,upgrade
SM-G780F,XME,G780FXXSFFXA6,G780FOLMFFXA6,G780FXXSFFXA6,upgrade
SM-G780F,XME,G780FXXU9DVG5,G780FOLM9DVG3,G780FXXU9DVG5,upgrade
SM-G780F,XME,G780FXXS1BTL2,G780FOLM1BTL1,G780FXXU1BTL2,upgrade
SM-G780F,XME,G780FXXSLFXK7,G780FOLMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,XME,G780FXXSDFWG3,G780FOLMDFWF3,G780FXXSDFWF3,upgrade
SM-G780F,XME,G780FXXUCFWE5,G780FOLMCFWE5,G780FXXUCFWE5,upgrade
SM-G780F,XME,G780FXXSGFXC6,G780FOLMGFXC6,G780FXXSGFXC6,upgrade
SM-G780F,XME,G780FXXS9DVE3,G780FOLM9DVE3,G780FXXS9DVE3,upgrade
SM-G780F,XME,G780FXXSKFXJ3,G780FOLMKFXJ3,G780FXXSKFXJ3,upgrade
SM-G780F,XME,G780FXXSJFXI1,G780FOLMJFXI1,G780FXXSJFXI1,upgrade
SM-G780F,XME,G780FXXSNFYH1,G780FOLMNFYH1,G780FXXSNFYH1,upgrade
SM-G780F,XME,G780FXXUAEVK3,G780FOLMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,XME,G780FXXSAEWA4,G780FOLMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,XME,G780FXXSBFWD1,G780FOLMBFWD1,G780FXXSBFWD1,upgrade
SM-G780F,XME,G780FXXSAEWB3,G780FOLMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,XME,G780FXXSDFWJ8,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XME,G780FXXSEFWK8,G780FOLMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,XME,G780FXXSMFYC1,G780FOLMMFYC1,G780FXXSMFYC1,upgrade
SM-G780F,XME,G780FXXSFFXC1,G780FOLMFFXA6,G780FXXSFFXC1,upgrade
SM-G780F,XME,G780FXXS2CUB5,G780FOLM2CUB4,G780FXXU2CUB2,upgrade
SM-G780F,XME,G780FXXS8DUL6,G780FOLM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,XME,G780FXXS9DVF8,G780FOLM9DVE7,G780FXXS9DVF8,upgrade
SM-G780F,XME,G780FXXSDFWH8,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XME,G780FXXU2CUB2,G780FOLM2CUB4,G780FXXU2CUB2,upgrade
SM-G780F,XME,G780FXXSDFWI3,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XME,G780FXXUAFWB6,G780FOLMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,XME,G780FXXU4CUG5,G780FOLM4CUG5,G780FXXU4CUG5,upgrade
SM-G780F,XME,G780FXXSAFWC5,G780FOLMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,XME,G780FXXU9DVE7,G780FOLM9DVE7,G780FXXU9DVE7,upgrade
SM-G780F,XME,G780FXXS8DVD3,G780FOLM8DVC7,G780FXXS8DVD2,upgrade
SM-G780F,XME,G780FXXSNFYF2,G780FOLMNFYF2,G780FXXSNFYF2,upgrade
SM-G780F,XME,G780FXXUADVI1,G780FOLMADVI1,G780FXXUADVI1,upgrade
SM-G780F,XME,G780FXXS8CUKA,G780FOLM8CUJ5,G780FXXS8CUK9,upgrade
SM-G780F,XME,G780FXXSLFXL1,G780FOLMLFXL1,G780FXXSLFXL1,upgrade
SM-G780F,XME,G780FXXU5CUH1,G780FOLM5CUH1,G780FXXU5CUH1,upgrade
SM-G780F,XME,G780FXXS2BUA5,G780FOLM2BUB1,G780FXXS2BUA6,upgrade
SM-G780F,XME,G780FXXSEFWLC,G780FOLMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,XME,G780FXXS8DVA1,G780FOLM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,XME,G780FXXU6CUI4,G780FOLM6CUI4,G780FXXU6CUI4,upgrade
SM-G780F,XME,G780FXXU1BTL1,G780FOLM1BTL1,G780FXXU1BTL2,upgrade
SM-G780F,SEK,G780FXXSOFYJ1,G780FOXMOFYJ1,G780FXXSOFYJ1,latest
SM-G780F,SEK,G780FXXU2CUCC,G780FOXM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,SEK,G780FXXSADVJ1,G780FOXMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,SEK,G780FXXUDFWH5,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,SEK,G780FXXSLFXK7,G780FOXMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,SEK,G780FXXSHFXF3,G780FOXMHFXF3,G780FXXSHFXF3,upgrade
SM-G780F,SEK,G780FXXS9DVE3,G780FOXM9DVE3,G780FXXS9DVE3,upgrade
SM-G780F,SEK,G780FXXSAFWC5,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,SEK,G780FXXSFFXA6,G780FOXMFFXA6,G780FXXSFFXA6,upgrade
SM-G780F,SEK,G780FXXSNFYF2,G780FOXMNFYF2,G780FXXSNFYF2,upgrade
SM-G780F,SEK,G780FXXSJFXH1,G780FOXMJFXH1,G780FXXSJFXH1,upgrade
SM-G780F,SEK,G780FXXSDFWI3,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,SEK,G780FXXU4CUF1,G780FOXM4CUF1,G780FXXU4CUE4,upgrade
SM-G780F,SEK,G780FXXSDFWG3,G780FOXMDFWF4,G780FXXSDFWF3,upgrade
SM-G780F,SEK,G780FXXSDFWH8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,SEK,G780FXXSMFYC1,G780FOXMMFYC1,G780FXXSMFYC1,upgrade
SM-G780F,SEK,G780FXXSDFWGA,G780FOXMDFWF4,G780FXXSDFWG8,upgrade
SM-G780F,SEK,G780FXXU1BTL1,G780FOXM1BTL1,G780FXXU1BTL1,upgrade
SM-G780F,SEK,G780FXXS8DVA1,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,SEK,G780FXXU8DVC8,G780FOXM8DVC8,G780FXXU8DVC8,upgrade
SM-G780F,SEK,G780FXXSEFWLC,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,SEK,G780FXXU5CUH1,G780FOXM5CUH1,G780FXXU5CUH1,upgrade
SM-G780F,SEK,G780FXXU6CUI4,G780FOXM6CUI4,G780FXXU6CUI4,upgrade
SM-G780F,SEK,G780FXXSEFWK8,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,SEK,G780FXXUADVI1,G780FOXMADVI1,G780FXXUADVI1,upgrade
SM-G780F,SEK,G780FXXUAFWB6,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,SEK,G780FXXU9DVE7,G780FOXM9DVE7,G780FXXU9DVE7,upgrade
SM-G780F,SEK,G780FXXU2CUB2,G780FOXM2CUB2,G780FXXU2CUB2,upgrade
SM-G780F,SEK,G780FXXUAEVK3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,SEK,G780FXXSJFXI1,G780FOXMJFXI1,G780FXXSJFXI1,upgrade
SM-G780F,SEK,G780FXXS9DVF8,G780FOXM9DVE7,G780FXXS9DVF8,upgrade
SM-G780F,SEK,G780FXXS8DUL6,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,SEK,G780FXXSLFXL1,G780FOXMLFXL1,G780FXXSLFXL1,upgrade
SM-G780F,SEK,G780FXXSHFXE5,G780FOXMHFXE5,G780FXXSHFXE5,upgrade
SM-G780F,SEK,G780FXXU9DVG5,G780FOXM9DVG5,G780FXXU9DVG5,upgrade
SM-G780F,SEK,G780FXXSAEVL1,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,SEK,G780FXXS8DVD3,G780FOXM8DVC8,G780FXXS8DVD2,upgrade
SM-G780F,SEK,G780FXXS7CUI5,G780FOXM7CUI5,G780FXXS7CUI5,upgrade
SM-G780F,SEK,G780FXXU8DVB2,G780FOXM8DVB2,G780FXXU8DVA3,upgrade
SM-G780F,SEK,G780FXXSIFXG1,G780FOXMIFXG1,G780FXXSIFXG1,upgrade
SM-G780F,SEK,G780FXXU4CUG1,G780FOXM4CUG1,G780FXXU4CUG1,upgrade
SM-G780F,SEK,G780FXXSAEWB3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,SEK,G780FXXS8CUJ5,G780FOXM8CUJ5,G780FXXS8CUJ5,upgrade
SM-G780F,SEK,G780FXXUBFWD2,G780FOXMBFWD2,G780FXXUBFWD2,upgrade
SM-G780F,SEK,G780FXXUCFWE5,G780FOXMCFWE5,G780FXXUCFWE5,upgrade
SM-G780F,SEK,G780FXXSGFXC6,G780FOXMGFXC6,G780FXXSGFXC6,upgrade
SM-G780F,SEK,G780FXXSBFWD1,G780FOXMBFWD1,G780FXXSBFWD1,upgrade
SM-G780F,SEK,G780FXXSDFWJ8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,SEK,G780FXXSNFYH1,G780FOXMNFYH1,G780FXXSNFYH1,upgrade
SM-G780F,SEK,G780FXXS8DVC2,G780FOXM8DVB2,G780FXXS8DVC2,upgrade
SM-G780F,SEK,G780FXXSAEWA4,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,SEK,G780FXXSKFXJ3,G780FOXMKFXJ3,G780FXXSKFXJ3,upgrade
SM-G780F,SEK,G780FXXSFFXC1,G780FOXMFFXC1,G780FXXSFFXC1,upgrade
SM-G780F,ITV,G780FXXSOFYJ1,G780FOXMOFYJ1,G780FXXSOFYJ1,latest
SM-G780F,ITV,G780FXXU2CUCC,G780FOXM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,ITV,G780FXXSADVJ1,G780FOXMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,ITV,G780FXXUDFWH5,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,ITV,G780FXXSLFXK7,G780FOXMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,ITV,G780FXXSHFXF3,G780FOXMHFXF3,G780FXXSHFXF3,upgrade
SM-G780F,ITV,G780FXXS9DVE3,G780FOXM9DVE3,G780FXXS9DVE3,upgrade
SM-G780F,ITV,G780FXXSAFWC5,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,ITV,G780FXXSFFXA6,G780FOXMFFXA6,G780FXXSFFXA6,upgrade
SM-G780F,ITV,G780FXXSNFYF2,G780FOXMNFYF2,G780FXXSNFYF2,upgrade
SM-G780F,ITV,G780FXXU5CUG6,G780FOXM5CUG6,G780FXXU5CUG6,upgrade
SM-G780F,ITV,G780FXXSJFXH1,G780FOXMJFXH1,G780FXXSJFXH1,upgrade
SM-G780F,ITV,G780FXXSDFWI3,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,ITV,G780FXXU4CUF1,G780FOXM4CUF1,G780FXXU4CUE4,upgrade
SM-G780F,ITV,G780FXXSDFWG3,G780FOXMDFWF4,G780FXXSDFWF3,upgrade
SM-G780F,ITV,G780FXXSDFWH8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,ITV,G780FXXSMFYC1,G780FOXMMFYC1,G780FXXSMFYC1,upgrade
SM-G780F,ITV,G780FXXSDFWGA,G780FOXMDFWF4,G780FXXSDFWG8,upgrade
SM-G780F,ITV,G780FXXU1BTL1,G780FOXM1BTL1,G780FXXU1BTL1,upgrade
SM-G780F,ITV,G780FXXS8DVA1,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,ITV,G780FXXU8DVC8,G780FOXM8DVC8,G780FXXU8DVC8,upgrade
SM-G780F,ITV,G780FXXSEFWLC,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,ITV,G780FXXU5CUH1,G780FOXM5CUH1,G780FXXU5CUH1,upgrade
SM-G780F,ITV,G780FXXU6CUI4,G780FOXM6CUI4,G780FXXU6CUI4,upgrade
SM-G780F,ITV,G780FXXSEFWK8,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,ITV,G780FXXUADVI1,G780FOXMADVI1,G780FXXUADVI1,upgrade
SM-G780F,ITV,G780FXXUAFWB6,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,ITV,G780FXXU9DVE7,G780FOXM9DVE7,G780FXXU9DVE7,upgrade
SM-G780F,ITV,G780FXXU2CUB2,G780FOXM2CUB2,G780FXXU2CUB2,upgrade
SM-G780F,ITV,G780FXXUAEVK3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,ITV,G780FXXSJFXI1,G780FOXMJFXI1,G780FXXSJFXI1,upgrade
SM-G780F,ITV,G780FXXS9DVF8,G780FOXM9DVE7,G780FXXS9DVF8,upgrade
SM-G780F,ITV,G780FXXS8DUL6,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,ITV,G780FXXSLFXL1,G780FOXMLFXL1,G780FXXSLFXL1,upgrade
SM-G780F,ITV,G780FXXSHFXE5,G780FOXMHFXE5,G780FXXSHFXE5,upgrade
SM-G780F,ITV,G780FXXU9DVG5,G780FOXM9DVG5,G780FXXU9DVG5,upgrade
SM-G780F,ITV,G780FXXSAEVL1,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,ITV,G780FXXS8DVD3,G780FOXM8DVC8,G780FXXS8DVD2,upgrade
SM-G780F,ITV,G780FXXS7CUI5,G780FOXM7CUI5,G780FXXS7CUI5,upgrade
SM-G780F,ITV,G780FXXU8DVB2,G780FOXM8DVB2,G780FXXU8DVA3,upgrade
SM-G780F,ITV,G780FXXSIFXG1,G780FOXMIFXG1,G780FXXSIFXG1,upgrade
SM-G780F,ITV,G780FXXU4CUG1,G780FOXM4CUG1,G780FXXU4CUG1,upgrade
SM-G780F,ITV,G780FXXSAEWB3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,ITV,G780FXXS8CUJ5,G780FOXM8CUJ5,G780FXXS8CUJ5,upgrade
SM-G780F,ITV,G780FXXUBFWD2,G780FOXMBFWD2,G780FXXUBFWD2,upgrade
SM-G780F,ITV,G780FXXUCFWE5,G780FOXMCFWE5,G780FXXUCFWE5,upgrade
SM-G780F,ITV,G780FXXSGFXC6,G780FOXMGFXC6,G780FXXSGFXC6,upgrade
SM-G780F,ITV,G780FXXSBFWD1,G780FOXMBFWD1,G780FXXSBFWD1,upgrade
SM-G780F,ITV,G780FXXSDFWJ8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,ITV,G780FXXSNFYH1,G780FOXMNFYH1,G780FXXSNFYH1,upgrade
SM-G780F,ITV,G780FXXS8DVC2,G780FOXM8DVB2,G780FXXS8DVC2,upgrade
SM-G780F,ITV,G780FXXSAEWA4,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,ITV,G780FXXSKFXJ3,G780FOXMKFXJ3,G780FXXSKFXJ3,upgrade
SM-G780F,ITV,G780FXXSFFXC1,G780FOXMFFXC1,G780FXXSFFXC1,upgrade
SM-G780F,PHN,G780FXXSOFYJ1,G780FOXMOFYJ1,G780FXXSOFYJ1,latest
SM-G780F,PHN,G780FXXU2CUCC,G780FOXM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,PHN,G780FXXSADVJ1,G780FOXMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,PHN,G780FXXUDFWH5,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,PHN,G780FXXSLFXK7,G780FOXMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,PHN,G780FXXSHFXF3,G780FOXMHFXF3,G780FXXSHFXF3,upgrade
SM-G780F,PHN,G780FXXS9DVE3,G780FOXM9DVE3,G780FXXS9DVE3,upgrade
SM-G780F,PHN,G780FXXSAFWC5,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,PHN,G780FXXSFFXA6,G780FOXMFFXA6,G780FXXSFFXA6,upgrade
SM-G780F,PHN,G780FXXSNFYF2,G780FOXMNFYF2,G780FXXSNFYF2,upgrade
SM-G780F,PHN,G780FXXSJFXH1,G780FOXMJFXH1,G780FXXSJFXH1,upgrade
SM-G780F,PHN,G780FXXSDFWI3,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,PHN,G780FXXU4CUF1,G780FOXM4CUF1,G780FXXU4CUE4,upgrade
SM-G780F,PHN,G780FXXSDFWG3,G780FOXMDFWF4,G780FXXSDFWF3,upgrade
SM-G780F,PHN,G780FXXSDFWH8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,PHN,G780FXXSMFYC1,G780FOXMMFYC1,G780FXXSMFYC1,upgrade
SM-G780F,PHN,G780FXXSDFWGA,G780FOXMDFWF4,G780FXXSDFWG8,upgrade
SM-G780F,PHN,G780FXXU1BTL1,G780FOXM1BTL1,G780FXXU1BTL1,upgrade
SM-G780F,PHN,G780FXXS8DVA1,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,PHN,G780FXXU8DVC8,G780FOXM8DVC8,G780FXXU8DVC8,upgrade
SM-G780F,PHN,G780FXXSEFWLC,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,PHN,G780FXXU5CUH1,G780FOXM5CUH1,G780FXXU5CUH1,upgrade
SM-G780F,PHN,G780FXXU6CUI4,G780FOXM6CUI4,G780FXXU6CUI4,upgrade
SM-G780F,PHN,G780FXXSEFWK8,G780FOXMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,PHN,G780FXXUADVI1,G780FOXMADVI1,G780FXXUADVI1,upgrade
SM-G780F,PHN,G780FXXUAFWB6,G780FOXMAFWB6,G780FXXUAFWB1,upgrade
SM-G780F,PHN,G780FXXU9DVE7,G780FOXM9DVE7,G780FXXU9DVE7,upgrade
SM-G780F,PHN,G780FXXU2CUB2,G780FOXM2CUB2,G780FXXU2CUB2,upgrade
SM-G780F,PHN,G780FXXUAEVK3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,PHN,G780FXXSJFXI1,G780FOXMJFXI1,G780FXXSJFXI1,upgrade
SM-G780F,PHN,G780FXXS9DVF8,G780FOXM9DVE7,G780FXXS9DVF8,upgrade
SM-G780F,PHN,G780FXXS8DUL6,G780FOXM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,PHN,G780FXXSLFXL1,G780FOXMLFXL1,G780FXXSLFXL1,upgrade
SM-G780F,PHN,G780FXXSHFXE5,G780FOXMHFXE5,G780FXXSHFXE5,upgrade
SM-G780F,PHN,G780FXXU9DVG5,G780FOXM9DVG5,G780FXXU9DVG5,upgrade
SM-G780F,PHN,G780FXXSAEVL1,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,PHN,G780FXXS8DVD3,G780FOXM8DVC8,G780FXXS8DVD2,upgrade
SM-G780F,PHN,G780FXXS7CUI5,G780FOXM7CUI5,G780FXXS7CUI5,upgrade
SM-G780F,PHN,G780FXXU8DVB2,G780FOXM8DVB2,G780FXXU8DVA3,upgrade
SM-G780F,PHN,G780FXXSIFXG1,G780FOXMIFXG1,G780FXXSIFXG1,upgrade
SM-G780F,PHN,G780FXXU4CUG1,G780FOXM4CUG1,G780FXXU4CUG1,upgrade
SM-G780F,PHN,G780FXXSAEWB3,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,PHN,G780FXXS8CUJ5,G780FOXM8CUJ5,G780FXXS8CUJ5,upgrade
SM-G780F,PHN,G780FXXUBFWD2,G780FOXMBFWD2,G780FXXUBFWD2,upgrade
SM-G780F,PHN,G780FXXUCFWE5,G780FOXMCFWE5,G780FXXUCFWE5,upgrade
SM-G780F,PHN,G780FXXSGFXC6,G780FOXMGFXC6,G780FXXSGFXC6,upgrade
SM-G780F,PHN,G780FXXSBFWD1,G780FOXMBFWD1,G780FXXSBFWD1,upgrade
SM-G780F,PHN,G780FXXSDFWJ8,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,PHN,G780FXXSNFYH1,G780FOXMNFYH1,G780FXXSNFYH1,upgrade
SM-G780F,PHN,G780FXXS8DVC2,G780FOXM8DVB2,G780FXXS8DVC2,upgrade
SM-G780F,PHN,G780FXXSAEWA4,G780FOXMAEVK3,G780FXXUAEVK3,upgrade
SM-G780F,PHN,G780FXXSKFXJ3,G780FOXMKFXJ3,G780FXXSKFXJ3,upgrade
SM-G780F,PHN,G780FXXSFFXC1,G780FOXMFFXC1,G780FXXSFFXC1,upgrade
SM-G780F,XSA,G780FXXSOFYJ1,G780FOLMOFYJ1,G780FXXSOFYJ1,latest
SM-G780F,XSA,G780FXXU4CUF1,G780FOLM4CUF1,G780FXXU4CUE4,upgrade
SM-G780F,XSA,G780FXXS8CUJ5,G780FOLM8CUJ5,G780FXXS8CUJ5,upgrade
SM-G780F,XSA,G780FXXU8DVB2,G780FOLM8DVB2,G780FXXU8DVA3,upgrade
SM-G780F,XSA,G780FXXUBFWD2,G780FOLMBFWD2,G780FXXUBFWD2,upgrade
SM-G780F,XSA,G780FXXSIFXG1,G780FOLMIFXG1,G780FXXSIFXG1,upgrade
SM-G780F,XSA,G780FXXS3CUD7,G780FOLM3CUD7,G780FXXS3CUD7,upgrade
SM-G780F,XSA,G780FXXSHFXF3,G780FOLMHFXF3,G780FXXSHFXF3,upgrade
SM-G780F,XSA,G780FXXSJFXH1,G780FOLMJFXH1,G780FXXSJFXH1,upgrade
SM-G780F,XSA,G780FXXSHFXE5,G780FOLMHFXE5,G780FXXSHFXE5,upgrade
SM-G780F,XSA,G780FXXU2CUCC,G780FOLM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,XSA,G780FXXU8DVC8,G780FOLM8DVC7,G780FXXU8DVC8,upgrade
SM-G780F,XSA,G780FXXSADVJ1,G780FOLMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,XSA,G780FXXUDFWH5,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XSA,G780FXXS7CUI5,G780FOLM7CUI5,G780FXXS7CUI5,upgrade
SM-G780F,XSA,G780FXXSDFWGA,G780FOLMDFWF3,G780FXXSDFWG8,upgrade
SM-G780F,XSA,G780FXXSFFXA6,G780FOLMFFXA6,G780FXXSFFXA6,upgrade
SM-G780F,XSA,G780FXXU9DVG5,G780FOLM9DVG3,G780FXXU9DVG5,upgrade
SM-G780F,XSA,G780FXXSAEWA7,G780FOLMAEVK3,G780FXXUAEVL1,upgrade
SM-G780F,XSA,G780FXXSLFXK7,G780FOLMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,XSA,G780FXXS4CUE5,G780FOLM4CUE5,G780FXXS4CUE3,upgrade
SM-G780F,XSA,G780FXXSDFWG3,G780FOLMDFWF3,G780FXXSDFWF3,upgrade
SM-G780F,XSA,G780FXXUCFWE5,G780FOLMCFWE5,G780FXXUCFWE5,upgrade
SM-G780F,XSA,G780FXXSGFXC6,G780FOLMGFXC6,G780FXXSGFXC6,upgrade
SM-G780F,XSA,G780FXXS9DVE3,G780FOLM9DVE3,G780FXXS9DVE3,upgrade
SM-G780F,XSA,G780FXXSKFXJ3,G780FOLMKFXJ3,G780FXXSKFXJ3,upgrade
SM-G780F,XSA,G780FXXSJFXI1,G780FOLMJFXI1,G780FXXSJFXI1,upgrade
SM-G780F,XSA,G780FXXSNFYH1,G780FOLMNFYH1,G780FXXSNFYH1,upgrade
SM-G780F,XSA,G780FXXSDFWJ8,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XSA,G780FXXSEFWK8,G780FOLMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,XSA,G780FXXSMFYC1,G780FOLMMFYC1,G780FXXSMFYC1,upgrade
SM-G780F,XSA,G780FXXSFFXC1,G780FOLMFFXA6,G780FXXSFFXC1,upgrade
SM-G780F,XSA,G780FXXS2CUB5,G780FOLM2CUB4,G780FXXU2CUB2,upgrade
SM-G780F,XSA,G780FXXS8DUL6,G780FOLM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,XSA,G780FXXS9DVF8,G780FOLM9DVE7,G780FXXS9DVF8,upgrade
SM-G780F,XSA,G780FXXSDFWH8,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XSA,G780FXXU2CUB2,G780FOLM2CUB4,G780FXXU2CUB2,upgrade
SM-G780F,XSA,G780FXXU1BUA8,G780FOLM1BUB1,G780FXXU1BTL2,upgrade
SM-G780F,XSA,G780FXXSDFWI3,G780FOLMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,XSA,G780FXXU4CUG5,G780FOLM4CUG5,G780FXXU4CUG5,upgrade
SM-G780F,XSA,G780FXXU9DVE7,G780FOLM9DVE7,G780FXXU9DVE7,upgrade
SM-G780F,XSA,G780FXXS8DVD3,G780FOLM8DVC7,G780FXXS8DVD2,upgrade
SM-G780F,XSA,G780FXXSNFYF2,G780FOLMNFYF2,G780FXXSNFYF2,upgrade
SM-G780F,XSA,G780FXXUADVI1,G780FOLMADVI1,G780FXXUADVI1,upgrade
SM-G780F,XSA,G780FXXS8CUKA,G780FOLM8CUJ5,G780FXXS8CUK9,upgrade
SM-G780F,XSA,G780FXXSLFXL1,G780FOLMLFXL1,G780FXXSLFXL1,upgrade
SM-G780F,XSA,G780FXXU5CUH1,G780FOLM5CUH1,G780FXXU5CUH1,upgrade
SM-G780F,XSA,G780FXXUAEWA3,G780FOLMAEVK3,G780FXXUAEVL1,upgrade
SM-G780F,XSA,G780FXXSEFWLC,G780FOLMEFWK8,G780FXXSEFWK8,upgrade
SM-G780F,XSA,G780FXXS8DVA1,G780FOLM8DUL5,G780FXXU8DUL5,upgrade
SM-G780F,XSA,G780FXXU6CUI4,G780FOLM6CUI4,G780FXXU6CUI4,upgrade
SM-G780F,XSA,G780FXXSAEWC1,G780FOLMAEVK3,G780FXXUAEVL1,upgrade
SM-G780F,XSA,G780FXXSAEWA6,G780FOLMAEVK3,G780FXXUAEVL1,upgrade
SM-G780F,XSA,G780FXXU4CUG1,G780FOLM4CUG2,G780FXXU4CUG1,upgrade
SM-G780F,XSA,G780FXXSAEWC4,G780FOLMAEVK3,G780FXXSAEWC4,upgrade
SM-G780F,AUT,G780FXXSOFYJ1,G780FOXMOFYJ1,G780FXXSOFYJ1,latest
SM-G780F,AUT,G780FXXU2CUCC,G780FOXM2CUCC,G780FXXU2CUB2,upgrade
SM-G780F,AUT,G780FXXSADVJ1,G780FOXMADVI1,G780FXXSADVJ1,upgrade
SM-G780F,AUT,G780FXXUDFWH5,G780FOXMDFWH5,G780FXXUDFWH5,upgrade
SM-G780F,AUT,G780FXXSLFXK7,G780FOXMLFXK7,G780FXXSLFXK7,upgrade
SM-G780F,AUT,G780FXXSHFXF3,G780FOXMHFXF3,G780FXXSHFXF3,upgrade
